ingreso_mensual,historial_crediticio,monto_prestamo,edad,empleo_estable,ratio_deuda_ingreso,capacidad_pago,score_riesgo_edad,moroso
1926.64,801,27075.58,71,1,1.1711,572.86,1,0
3903.16,750,34794.94,43,1,0.7429,2163.41,0,0
4343.64,849,30546.28,58,0,0.586,2816.33,0,1
4181.62,412,13236.13,27,0,0.2638,3519.81,0,1
5608.94,611,5934.13,48,1,0.0882,5312.23,0,0
3789.32,591,23065.73,38,0,0.5073,2636.03,0,1
4576.04,424,44274.88,70,0,0.8063,2362.29,1,1
1025.0,530,14253.33,62,1,1.1588,312.33,0,0
4892.51,824,4107.98,36,1,0.07,4687.11,0,0
3529.15,335,39703.79,28,0,0.9375,1543.96,0,1
4007.06,606,35996.58,48,1,0.7486,2207.23,0,0
4714.7,815,8900.48,27,1,0.1573,4269.68,0,0
4026.17,472,32786.72,61,0,0.6786,2386.84,0,1
2317.1,731,43601.18,53,0,1.5681,137.04,0,1
3026.03,384,20121.07,38,1,0.5541,2019.97,0,1
6203.55,355,30970.31,24,1,0.416,4655.04,1,1
3700.04,466,28254.78,35,1,0.6364,2287.3,0,1
4383.67,504,23324.12,47,1,0.4434,3217.47,0,0
3559.94,581,26682.38,34,0,0.6246,2225.82,0,1
4458.44,400,12666.57,22,1,0.2368,3825.11,1,1
2699.15,784,8221.31,71,0,0.2538,2288.08,1,0
3323.04,511,8357.98,70,1,0.2096,2905.14,1,0
2124.3,409,15861.39,38,0,0.6222,1331.23,0,1
3910.72,511,28319.4,53,1,0.6035,2494.75,0,0
5339.75,483,6905.68,39,1,0.1078,4994.47,0,1
3350.79,746,5106.34,23,1,0.127,3095.47,1,0
5269.93,446,23391.99,43,0,0.3699,4100.33,0,1
2304.11,359,20027.01,28,1,0.7243,1302.76,0,1
1460.85,753,8545.69,51,1,0.4875,1033.57,0,0
2851.79,708,11874.71,70,1,0.347,2258.06,1,0
4352.33,416,20962.11,48,1,0.4014,3304.22,0,1
5672.58,489,21617.43,32,1,0.3176,4591.71,0,1
4247.02,800,43935.24,22,0,0.8621,2050.26,1,1
4086.13,839,39122.78,70,1,0.7979,2129.99,1,0
5711.48,474,13749.17,32,0,0.2006,5024.02,0,1
2326.1,718,13100.97,60,1,0.4693,1671.06,0,0
3116.52,511,13363.17,22,1,0.3573,2448.36,1,0
4546.86,544,6011.45,68,1,0.1102,4246.28,1,0
3233.34,379,25851.45,68,1,0.6663,1940.77,1,1
4448.35,336,13760.97,53,1,0.2578,3760.31,0,1
3511.9,598,22729.99,41,0,0.5394,2375.4,0,1
6632.53,439,30832.64,30,1,0.3874,5090.89,0,1
3345.11,564,6795.59,59,0,0.1693,3005.33,0,0
5734.9,345,19301.95,59,1,0.2805,4769.8,0,1
2727.77,623,41903.31,57,1,1.2801,632.61,0,0
4090.27,615,5926.13,37,0,0.1207,3793.97,0,0
1025.0,449,5165.15,30,1,0.4199,766.74,0,1
5265.14,751,18051.13,35,1,0.2857,4362.58,0,0
4724.12,375,34183.31,19,1,0.603,3014.95,1,1
4032.26,452,42617.44,38,1,0.8808,1901.39,0,1
3188.74,632,25597.95,41,1,0.669,1908.84,0,0
1930.74,575,22884.24,30,1,0.9877,786.53,0,0
2381.7,643,6122.65,53,1,0.2142,2075.57,0,0
3638.3,750,18291.68,42,0,0.419,2723.72,0,0
4559.7,556,23818.8,21,1,0.4353,3368.76,1,0
4183.15,717,31876.61,28,1,0.635,2589.32,0,0
4933.4,324,28928.25,19,0,0.4886,3486.99,1,1
1538.61,600,14580.98,33,1,0.7897,809.56,0,0
5355.52,351,40366.29,18,1,0.6281,3337.21,1,1
4722.36,788,24617.71,55,1,0.4344,3491.48,0,0
4258.94,814,33673.1,43,1,0.6589,2575.29,0,0
3337.89,669,25624.68,71,1,0.6397,2056.66,1,0
1746.4,621,25658.85,63,1,1.2244,463.46,0,0
4271.73,602,5342.38,18,1,0.1042,4004.61,1,0
1025.0,392,28476.32,51,1,2.3151,-398.82,0,1
5300.87,424,21977.0,33,0,0.3455,4202.02,0,1
2464.14,704,17798.72,21,1,0.6019,1574.2,1,0
3162.87,800,40755.61,35,1,1.0738,1125.09,0,0
3068.87,748,41214.57,41,1,1.1192,1008.14,0,0
1605.04,563,41867.98,20,1,2.1738,-488.36,1,0
4100.25,511,29002.58,42,0,0.5894,2650.12,0,1
4329.32,689,38855.63,61,1,0.7479,2386.54,0,0
2101.96,825,12296.04,26,1,0.4875,1487.15,0,0
2819.08,326,31699.06,59,1,0.937,1234.12,0,1
3148.48,605,7620.18,43,1,0.2017,2767.47,0,0
3915.95,557,25730.56,42,0,0.5476,2629.42,0,1
2344.49,314,11661.13,41,0,0.4145,1761.44,0,1
3971.03,828,8775.99,70,1,0.1842,3532.23,1,0
4418.77,612,37282.9,65,1,0.7031,2554.63,0,0
3023.59,698,20039.51,18,1,0.5523,2021.61,1,0
3201.68,806,7169.18,36,1,0.1866,2843.22,0,0
5210.02,447,14918.81,27,1,0.2386,4464.08,0,1
4941.83,684,18610.58,22,0,0.3138,4011.3,1,0
2573.02,683,15722.4,19,0,0.5092,1786.9,1,1
2732.07,831,31538.2,60,1,0.962,1155.16,0,0
2839.1,659,5581.39,40,1,0.1638,2560.03,0,0
4081.46,625,13061.84,66,0,0.2667,3428.36,1,0
3483.83,316,38986.11,35,0,0.9325,1534.53,0,1
6211.27,627,44148.08,53,1,0.5923,4003.87,0,0
4730.72,821,15934.97,23,1,0.2807,3933.97,1,0
5802.77,752,15967.28,65,0,0.2293,5004.41,0,0
2733.81,505,34116.15,18,1,1.0399,1028.01,1,0
4059.8,591,32630.25,37,1,0.6698,2428.28,0,0
1905.63,719,37754.7,25,0,1.651,17.89,0,1
2108.31,472,10461.59,24,1,0.4135,1585.23,1,1
2379.88,763,22966.99,33,1,0.8042,1231.53,0,0
1485.63,554,31258.58,55,1,1.7534,-77.3,0,0
4430.05,668,39191.19,70,0,0.7372,2470.49,1,1
4649.8,764,8964.21,67,1,0.1607,4201.59,1,0
4457.79,600,43006.29,52,1,0.804,2307.47,0,0
5059.26,359,36691.16,22,1,0.6044,3224.7,1,1
4741.98,756,41597.54,25,1,0.731,2662.1,0,0
3881.69,445,17979.03,46,1,0.386,2982.74,0,1
4582.45,503,29761.09,19,0,0.5412,3094.4,1,1
4167.57,547,13263.8,54,1,0.2652,3504.38,0,0
3114.19,325,30207.15,52,0,0.8083,1603.84,0,1
4803.92,664,23927.97,24,1,0.4151,3607.52,1,0
3351.0,456,24500.39,21,1,0.6093,2125.98,1,1
1584.57,329,16052.76,63,1,0.8442,781.93,0,1
2065.4,316,26859.24,54,1,1.0837,722.43,0,1
4059.81,306,13716.92,50,1,0.2816,3373.97,0,1
4191.12,694,30664.36,69,0,0.6097,2657.9,1,1
5950.27,391,14068.24,42,1,0.197,5246.86,0,1
2813.34,679,43506.64,35,1,1.2887,638.0,0,0
1025.0,534,31972.23,22,1,2.5994,-573.61,1,0
4578.49,519,29742.95,56,0,0.5414,3091.35,0,1
5392.92,653,44794.47,36,0,0.6922,3153.2,0,1
2560.31,806,43414.74,58,1,1.4131,389.57,0,0
3926.54,604,33079.68,29,1,0.7021,2272.55,0,0
4542.01,631,24152.74,52,1,0.4431,3334.37,0,0
3145.51,520,32656.53,53,1,0.8652,1512.69,0,0
2697.15,326,36159.13,65,1,1.1172,889.19,0,1
3327.15,640,40899.8,39,0,1.0244,1282.16,0,1
6198.48,646,38819.46,41,1,0.5219,4257.5,0,0
2294.35,487,32057.85,36,1,1.1644,691.45,0,1
5064.75,725,13104.34,32,1,0.2156,4409.53,0,0
2983.99,535,15009.47,35,1,0.4192,2233.52,0,0
3509.87,406,7614.37,32,1,0.1808,3129.15,0,1
1472.78,435,4489.56,20,1,0.254,1248.31,1,1
4304.38,654,30010.87,18,1,0.581,2803.84,1,0
2549.02,353,17380.01,46,1,0.5682,1680.02,0,1
3363.53,759,6015.52,64,1,0.149,3062.75,0,0
6308.65,665,8701.84,50,0,0.1149,5873.56,0,0
5333.94,683,41476.96,32,0,0.648,3260.09,0,1
2105.84,398,35428.39,36,0,1.402,334.42,0,1
5016.75,392,19422.62,56,1,0.3226,4045.62,0,1
2526.21,638,15597.96,42,1,0.5145,1746.31,0,0
4438.09,797,40018.44,25,1,0.7514,2437.17,0,0
1961.25,411,28346.09,54,1,1.2044,543.95,0,1
4935.24,739,37350.14,31,1,0.6307,3067.73,0,0
7271.68,779,32554.27,48,1,0.3731,5643.97,0,0
2542.04,569,31481.24,30,1,1.032,967.97,0,0
2999.26,776,37753.92,58,1,1.049,1111.57,0,0
2329.2,786,29107.55,18,0,1.0414,873.83,1,1
3558.96,584,29777.37,34,1,0.6972,2070.09,0,0
3171.89,583,26181.77,61,1,0.6879,1862.8,0,0
3209.67,743,35697.39,50,1,0.9268,1424.8,0,0
4858.3,706,27365.82,70,1,0.4694,3490.01,1,0
2334.65,442,16767.46,19,1,0.5985,1496.27,1,1
4558.18,324,44342.21,51,1,0.8107,2341.07,0,1
6782.53,624,11959.72,68,1,0.1469,6184.55,1,0
4602.29,733,7103.28,52,1,0.1286,4247.13,0,0
1290.33,808,27439.74,48,1,1.7721,-81.65,0,0
4266.29,351,21055.55,70,1,0.4113,3213.51,1,1
3108.07,442,33816.52,45,0,0.9067,1417.24,0,1
5007.51,448,13063.91,57,0,0.2174,4354.31,0,1
3603.02,792,7615.53,63,1,0.1761,3222.25,0,0
5452.7,529,31571.86,63,1,0.4825,3874.11,0,0
3940.82,714,40734.0,64,1,0.8614,1904.12,0,0
4024.93,462,43053.32,63,1,0.8914,1872.27,0,1
4715.08,449,18525.12,70,0,0.3274,3788.83,1,1
1478.98,311,28196.4,62,0,1.5887,69.16,0,1
5144.1,331,11013.63,47,0,0.1784,4593.42,0,1
4109.32,344,17640.6,26,1,0.3577,3227.29,0,1
2915.59,533,38960.42,28,1,1.1136,967.57,0,0
4546.54,411,15955.3,34,1,0.2924,3748.77,0,1
2262.14,663,27345.75,52,0,1.0074,894.85,0,1
2889.78,397,5380.6,64,1,0.1552,2620.75,0,1
3541.42,684,25514.25,56,1,0.6004,2265.71,0,0
1962.46,638,18007.43,64,0,0.7647,1062.09,0,1
4578.28,577,44443.81,42,1,0.809,2356.09,0,0
3751.7,445,32586.04,60,1,0.7238,2122.39,0,1
2045.99,562,42824.54,24,1,1.7442,-95.23,1,0
5541.51,555,19275.65,60,1,0.2899,4577.73,0,0
5534.23,550,39592.37,63,1,0.5962,3554.61,0,0
7179.09,649,7970.72,25,0,0.0925,6780.55,0,0
2928.95,443,12373.37,71,1,0.352,2310.28,1,1
3543.98,339,17219.66,60,1,0.4049,2683.0,0,1
4959.49,655,22262.55,30,1,0.3741,3846.36,0,0
1038.49,759,41046.64,28,1,3.2938,-1013.84,0,0
3169.11,410,28710.06,18,1,0.7549,1733.61,1,1
5789.84,609,25071.44,26,1,0.3609,4536.27,0,0
5921.31,494,40206.92,69,0,0.5659,3910.97,1,1
3930.89,597,43466.57,62,1,0.9215,1757.56,0,0
3914.21,511,20519.44,26,0,0.4369,2888.24,0,0
3843.19,447,18113.55,30,1,0.3928,2937.51,0,1
5233.04,593,31650.15,31,1,0.504,3650.53,0,0
4100.62,345,9405.17,22,1,0.1911,3630.36,1,1
2780.66,396,8628.01,18,1,0.2586,2349.26,1,1
3552.07,482,4877.14,61,1,0.1144,3308.21,0,1
4912.81,317,11483.18,51,1,0.1948,4338.65,0,1
3298.34,476,10934.56,51,0,0.2763,2751.61,0,1
3882.59,761,10415.08,39,0,0.2235,3361.84,0,0
4300.63,758,5247.82,56,1,0.1017,4038.23,0,0
4925.52,384,44897.78,29,0,0.7596,2680.63,0,1
1247.9,549,21099.33,48,1,1.409,192.94,0,0
2112.18,336,38692.24,67,0,1.5266,177.57,1,1
2193.61,341,15777.24,37,1,0.5994,1404.75,0,1
5011.35,603,26053.58,44,1,0.4332,3708.67,0,0
3902.48,817,20078.45,59,1,0.4288,2898.56,0,0
6192.64,473,29358.01,40,0,0.3951,4724.74,0,1
4769.12,715,4197.23,32,1,0.0733,4559.25,0,0
1138.35,468,11524.97,22,1,0.8437,562.1,1,1
4217.43,588,42536.18,33,1,0.8405,2090.62,0,0
3165.59,675,36642.12,46,1,0.9646,1333.49,0,0
1748.53,669,8474.38,29,1,0.4039,1324.81,0,0
4752.73,560,39762.86,58,0,0.6972,2764.58,0,1
2566.6,745,33765.39,71,1,1.0963,878.33,1,0
4452.12,717,24618.78,64,1,0.4608,3221.18,0,0
4672.33,617,41873.82,36,1,0.7468,2578.64,0,0
5615.06,818,30878.82,55,1,0.4583,4071.12,0,0
1026.55,492,10640.96,26,1,0.8638,494.5,0,1
3242.65,697,19513.33,28,1,0.5015,2266.99,0,0
5617.51,583,24195.43,67,1,0.3589,4407.74,1,0
2202.55,379,34325.93,51,1,1.2987,486.25,0,1
4148.58,566,29398.23,63,1,0.5905,2678.66,0,0
8100.84,487,18179.46,48,1,0.187,7191.86,0,1
2277.41,358,15853.49,47,1,0.5801,1484.74,0,1
5666.0,680,25384.2,40,1,0.3733,4396.79,0,0
1669.86,727,41464.33,27,0,2.0693,-403.36,0,1
5288.44,735,18476.28,42,0,0.2911,4364.62,0,0
3096.09,473,30604.34,43,1,0.8237,1565.88,0,1
3127.95,782,20409.08,42,0,0.5437,2107.5,0,1
2679.5,356,5574.45,24,1,0.1734,2400.77,1,1
3013.13,302,10455.87,53,0,0.2892,2490.33,0,1
3619.5,688,31608.63,30,1,0.7277,2039.07,0,0
3515.81,823,31387.76,21,1,0.744,1946.43,1,0
5006.78,510,42138.51,23,1,0.7014,2899.85,1,0
4307.54,331,21606.31,31,0,0.418,3227.23,0,1
6467.84,622,33593.47,50,1,0.4328,4788.17,0,0
1888.22,720,28174.5,37,1,1.2434,479.5,0,0
4472.5,633,12549.52,18,1,0.2338,3845.02,1,0
4533.12,749,14029.57,33,1,0.2579,3831.64,0,0
3526.67,344,16439.77,37,1,0.3885,2704.68,0,1
3969.58,502,26338.69,41,0,0.5529,2652.65,0,1
1025.0,523,37858.37,57,0,3.0779,-867.92,0,1
3588.7,518,28373.87,23,1,0.6589,2170.0,1,0
3568.36,698,20292.99,68,0,0.4739,2553.71,1,0
3458.74,547,38209.03,25,1,0.9206,1548.29,0,0
2800.65,347,18418.96,34,0,0.5481,1879.71,0,1
1349.93,533,33013.74,57,1,2.038,-300.76,0,0
1433.68,308,17069.55,70,1,0.9922,580.2,1,1
2801.29,478,11894.34,19,0,0.3538,2206.57,1,1
4601.36,659,7190.98,39,0,0.1302,4241.81,0,0
3781.18,701,28745.43,53,0,0.6335,2343.91,0,1
3173.36,614,22342.0,25,1,0.5867,2056.26,0,0
1205.07,583,21943.96,52,1,1.5175,107.87,0,0
2182.08,761,13787.16,56,0,0.5265,1492.73,0,1
2253.87,694,30879.21,42,0,1.1417,709.91,0,1
4658.06,526,25423.14,40,0,0.4548,3386.9,0,0
2842.38,308,5444.71,27,1,0.1596,2570.14,0,1
6207.45,391,27508.52,18,1,0.3693,4832.03,1,1
5481.47,679,40184.11,70,1,0.6109,3472.27,1,0
4554.05,573,17570.6,43,1,0.3215,3675.52,0,0
5403.51,595,4066.34,37,1,0.0627,5200.19,0,0
5434.5,560,25278.0,69,1,0.3876,4170.6,1,0
3971.1,609,7544.68,67,1,0.1583,3593.87,1,0
1797.71,765,9649.52,46,0,0.4473,1315.24,0,0
6993.39,777,5290.78,56,1,0.063,6728.86,0,0
5396.22,549,32598.51,43,0,0.5034,3766.29,0,1
1801.83,472,14768.23,47,1,0.683,1063.42,0,1
5224.3,769,22517.78,23,1,0.3592,4098.41,1,0
3070.5,640,13991.09,27,1,0.3797,2370.95,0,0
3925.05,421,22072.51,40,0,0.4686,2821.42,0,1
3438.62,586,32485.92,51,1,0.7873,1814.33,0,0
2921.66,581,39826.26,60,1,1.1359,930.35,0,0
3592.93,419,43104.84,26,1,0.9998,1437.69,0,1
3050.39,404,6008.64,39,0,0.1641,2749.96,0,1
4037.42,796,31769.43,59,1,0.6557,2448.95,0,0
4329.97,657,37459.94,66,1,0.7209,2456.97,1,0
3940.48,813,4204.94,67,1,0.0889,3730.24,1,0
1767.67,306,17280.07,52,0,0.8146,903.67,0,1
4181.72,795,4144.02,53,1,0.0826,3974.52,0,0
4682.39,830,38577.65,43,1,0.6866,2753.51,0,0
3712.5,734,10999.47,59,0,0.2469,3162.53,0,0
4993.46,763,36334.22,30,0,0.6064,3176.75,0,1
2067.57,729,14403.43,70,1,0.5805,1347.39,1,0
1970.7,541,34396.92,44,1,1.4545,250.85,0,0
3770.48,549,10294.84,43,0,0.2275,3255.74,0,0
2810.66,677,20479.7,62,1,0.6072,1786.67,0,0
3111.6,540,17633.79,25,1,0.4723,2229.91,0,0
1025.0,408,42180.82,45,1,3.4293,-1084.04,0,1
5908.09,455,35019.16,29,0,0.4939,4157.13,0,1
4811.21,490,35970.56,40,1,0.623,3012.69,0,1
3154.45,758,18550.46,54,0,0.4901,2226.92,0,0
2434.52,736,24164.24,30,0,0.8271,1226.3,0,1
6048.13,785,37240.13,26,1,0.5131,4186.12,0,0
4777.16,745,39667.88,32,1,0.692,2793.76,0,0
4615.85,315,34058.68,30,0,0.6149,2912.91,0,1
5468.89,692,34504.86,35,0,0.5258,3743.65,0,1
2271.4,341,37240.92,18,1,1.3663,409.35,1,1
2906.05,337,7028.87,29,1,0.2016,2554.6,0,1
5066.52,714,12081.36,18,1,0.1987,4462.45,1,0
4356.82,482,14251.24,21,0,0.2726,3644.26,1,1
3646.78,616,10544.2,28,0,0.2409,3119.57,0,0
5549.56,784,40043.25,30,1,0.6013,3547.39,0,0
6284.28,651,21585.09,32,1,0.2862,5205.03,0,0
2687.96,423,8483.69,47,0,0.263,2263.78,0,1
4675.03,527,35580.63,53,1,0.6342,2896.0,0,0
3698.18,411,34980.75,35,0,0.7882,1949.15,0,1
3379.73,509,15153.64,31,0,0.3736,2622.05,0,0
8424.76,441,39517.89,48,1,0.3909,6448.86,0,1
4689.98,776,36905.9,42,0,0.6558,2844.68,0,1
4726.86,752,23521.71,50,1,0.4147,3550.77,0,0
1337.15,517,27828.79,36,0,1.7343,-54.29,0,1
3615.67,498,10044.73,52,1,0.2315,3113.43,0,1
3353.92,411,30291.29,55,0,0.7526,1839.36,0,1
2187.37,342,42186.82,60,1,1.6072,78.03,0,1
6614.27,357,14933.51,46,1,0.1881,5867.6,0,1
3616.89,389,27736.71,64,1,0.6391,2230.06,0,1
2627.14,482,44012.74,68,0,1.3961,426.5,1,1
4521.71,837,10702.71,26,1,0.1972,3986.58,0,0
4446.1,336,20647.11,30,0,0.387,3413.74,0,1
3861.9,306,27360.68,33,1,0.5904,2493.87,0,1
2712.11,690,37450.45,18,1,1.1507,839.58,1,0
1705.59,486,4234.16,65,1,0.2069,1493.88,0,1
1952.03,570,16049.7,68,1,0.6852,1149.55,1,0
5490.02,723,4845.43,34,1,0.0735,5247.74,0,0
3082.17,369,40216.48,63,1,1.0873,1071.35,0,1
5377.02,774,22661.87,27,1,0.3512,4243.93,0,0
5707.9,567,15803.99,37,1,0.2307,4917.7,0,0
4522.54,332,44799.97,32,1,0.8255,2282.55,0,1
3664.93,358,32315.55,69,1,0.7348,2049.16,1,1
2261.12,713,16661.95,54,1,0.6141,1428.02,0,0
5391.65,506,26352.07,49,1,0.4073,4074.05,0,0
6782.35,413,4731.06,30,1,0.0581,6545.8,0,1
4605.46,334,35659.85,69,0,0.6452,2822.47,1,1
3813.87,444,36671.37,56,1,0.8013,1980.3,0,1
4672.68,555,13450.36,24,1,0.2399,4000.17,1,0
4585.97,389,7307.03,68,0,0.1328,4220.62,1,1
3583.36,534,25308.65,51,0,0.5886,2317.93,0,1
6009.43,328,15739.19,32,1,0.2183,5222.47,0,1
4657.69,685,33463.78,25,1,0.5987,2984.5,0,0
2615.2,736,12623.49,21,1,0.4022,1984.03,1,0
2492.57,525,10708.16,67,1,0.358,1957.16,1,0
1797.59,497,43351.58,66,1,2.0097,-369.99,1,1
3585.26,818,42753.77,58,1,0.9937,1447.57,0,0
2770.46,449,30854.43,38,1,0.9281,1227.73,0,1
2349.1,730,17334.93,40,1,0.6149,1482.36,0,0
3391.73,572,6102.58,55,0,0.1499,3086.61,0,0
2166.35,734,40461.59,65,0,1.5564,143.27,0,1
2674.68,474,7766.21,33,1,0.242,2286.37,0,1
5927.13,628,25042.25,36,0,0.3521,4675.02,0,0
5327.12,428,5761.04,27,0,0.0901,5039.07,0,1
3429.27,841,10105.53,46,1,0.2456,2924.0,0,0
3802.76,367,31415.12,37,1,0.6884,2232.0,0,1
3525.7,771,10975.46,31,1,0.2594,2976.93,0,0
2764.04,667,8207.15,66,1,0.2474,2353.68,1,0
4333.16,566,17564.38,38,1,0.3378,3454.94,0,0
3276.26,372,19122.56,38,0,0.4864,2320.13,0,1
3681.37,767,41416.8,22,1,0.9375,1610.53,1,0
1954.69,458,42472.65,67,1,1.8107,-168.94,1,1
5818.85,533,34569.15,71,1,0.4951,4090.4,1,0
3522.32,410,29234.64,56,0,0.6917,2060.59,0,1
4765.95,805,36485.31,29,1,0.638,2941.68,0,0
3313.91,736,40893.09,52,1,1.0283,1269.25,0,0
5614.09,627,32509.43,69,0,0.4826,3988.61,1,0
4261.23,740,22939.32,49,1,0.4486,3114.26,0,0
4564.29,432,14339.21,30,1,0.2618,3847.33,0,1
4216.05,328,22200.38,52,1,0.4388,3106.03,0,1
2395.53,629,39901.15,64,1,1.388,400.47,0,0
1025.0,468,5918.93,27,0,0.4812,729.05,0,1
5556.63,615,22017.27,41,1,0.3302,4455.77,0,0
5296.81,446,31417.6,51,0,0.4943,3725.93,0,1
3378.04,461,42360.41,61,1,1.045,1260.02,0,1
5644.08,309,4601.77,36,1,0.0679,5413.99,0,1
4270.31,511,40578.68,65,1,0.7919,2241.37,0,0
2795.12,332,29053.21,67,1,0.8662,1342.46,1,1
6089.91,842,30155.53,71,1,0.4126,4582.13,1,0
3825.68,358,44848.61,47,0,0.9769,1583.25,0,1
2230.22,450,29858.69,47,1,1.1157,737.28,0,1
3592.89,712,12836.69,21,1,0.2977,2951.06,1,0
4911.44,811,39034.06,40,1,0.6623,2959.74,0,0
4875.66,347,32488.73,56,0,0.5553,3251.23,0,1
5970.36,483,23322.43,27,1,0.3255,4804.24,0,1
7028.53,490,19769.74,71,1,0.2344,6040.04,1,1
4201.73,507,20904.55,53,1,0.4146,3156.5,0,0
5898.23,727,21350.55,48,0,0.3017,4830.7,0,0
6611.5,547,8084.04,66,1,0.1019,6207.3,1,0
2557.74,548,33571.52,41,1,1.0938,879.16,0,0
2915.45,381,19962.96,53,1,0.5706,1917.3,0,1
5608.69,565,9142.71,48,1,0.1358,5151.55,0,0
3105.7,436,15859.7,40,1,0.4256,2312.72,0,1
1025.0,536,20348.24,41,1,1.6543,7.59,0,0
4809.49,671,19719.92,22,1,0.3417,3823.5,1,0
3477.45,603,10276.68,52,1,0.2463,2963.62,0,0
3508.72,355,24153.31,70,1,0.5736,2301.05,1,1
2453.87,524,37460.45,25,1,1.2722,580.84,0,0
5052.95,329,31594.33,64,1,0.5211,3473.23,0,1
5514.64,773,25998.75,48,1,0.3929,4214.7,0,0
4498.93,378,20313.63,42,0,0.3763,3483.25,0,1
2615.89,806,35932.34,22,1,1.1447,819.27,1,0
3901.77,301,34644.14,46,1,0.7399,2169.56,0,1
1840.87,427,40614.43,46,1,1.8386,-189.85,0,1
5142.86,831,29404.54,47,1,0.4765,3672.63,0,0
3008.98,711,14581.08,71,1,0.4038,2279.92,1,0
3314.93,808,13660.66,49,1,0.3434,2631.9,0,0
4522.98,485,35728.97,47,0,0.6583,2736.53,0,1
1171.75,675,24944.14,56,0,1.774,-75.46,0,1
5629.92,725,38081.43,70,0,0.5637,3725.85,1,1
4858.52,786,38302.07,71,0,0.657,2943.42,1,1
5518.53,823,29416.93,67,0,0.4442,4047.68,1,0
6302.94,368,42710.22,65,1,0.5647,4167.43,0,1
3618.95,607,28417.05,64,0,0.6544,2198.1,0,1
2493.6,608,38714.62,19,1,1.2938,557.87,1,0
3317.41,666,22677.8,22,1,0.5697,2183.52,1,0
5769.04,661,19816.26,46,0,0.2862,4778.23,0,0
2235.98,380,41185.57,41,1,1.535,176.71,0,1
4881.19,440,19705.09,22,1,0.3364,3895.93,1,1
4741.55,806,40362.84,24,0,0.7094,2723.41,1,1
4851.49,514,10541.77,48,1,0.1811,4324.4,0,0
3028.67,323,42550.65,70,1,1.1708,901.14,1,1
2786.39,334,30735.58,61,0,0.9192,1249.61,0,1
3007.54,498,12569.96,21,1,0.3483,2379.04,1,1
3711.19,403,42018.6,20,0,0.9435,1610.26,1,1
1025.0,686,33254.08,48,0,2.7036,-637.7,0,1
1466.25,377,15704.05,26,0,0.8925,681.05,0,1
3159.35,466,5426.7,30,1,0.1431,2888.01,0,1
2212.43,818,43984.2,45,1,1.6567,13.22,0,0
3184.9,603,9373.79,71,1,0.2453,2716.21,1,0
4611.3,749,30527.19,47,1,0.5517,3084.95,0,0
6709.82,562,4600.45,56,0,0.0571,6479.8,0,0
6024.63,843,38128.87,64,1,0.5274,4118.19,0,0
5012.05,421,40392.71,33,1,0.6716,2992.41,0,1
3380.37,599,36099.65,37,1,0.8899,1575.38,0,0
3407.6,509,5196.37,50,1,0.1271,3147.78,0,0
2892.97,776,34579.41,33,1,0.9961,1164.0,0,0
3755.27,749,28862.55,29,1,0.6405,2312.14,0,0
2617.72,409,22817.91,64,1,0.7264,1476.83,0,1
3868.44,546,41177.54,31,0,0.887,1809.56,0,1
4067.35,480,44954.04,55,1,0.921,1819.65,0,1
2071.48,645,43892.28,64,0,1.7657,-123.13,0,1
3687.36,462,33875.04,53,1,0.7656,1993.61,0,1
5359.7,464,17542.46,42,0,0.2728,4482.58,0,1
6189.46,665,7575.47,37,0,0.102,5810.69,0,0
3919.16,536,8235.45,69,1,0.1751,3507.39,1,0
2748.67,825,28080.29,37,1,0.8513,1344.66,0,0
4848.04,684,35257.46,62,1,0.606,3085.17,0,0
1025.0,539,30509.38,34,1,2.4804,-500.47,0,0
5551.0,307,39223.58,43,1,0.5888,3589.82,0,1
3784.65,772,4695.95,26,1,0.1034,3549.85,0,0
3799.15,804,42379.44,56,1,0.9296,1680.18,0,0
2717.3,323,9367.12,18,1,0.2873,2248.94,1,1
4163.77,451,17038.32,18,1,0.341,3311.86,1,1
3626.09,838,35036.11,24,1,0.8052,1874.28,1,0
4801.96,775,33456.13,62,1,0.5806,3129.15,0,0
2316.17,439,34185.4,56,1,1.23,606.9,0,1
4266.08,769,31817.04,34,1,0.6215,2675.23,0,0
6651.95,797,12071.78,45,1,0.1512,6048.36,0,0
1323.94,491,23152.41,64,1,1.4573,166.32,0,1
5189.59,400,44693.76,65,1,0.7177,2954.9,0,1
3620.99,847,31603.48,26,1,0.7273,2040.81,0,0
1959.27,652,34088.37,18,0,1.4499,254.85,1,1
5621.15,469,13413.02,18,0,0.1988,4950.5,1,1
4447.94,756,41015.13,41,1,0.7684,2397.18,0,0
2370.36,676,32513.78,67,1,1.1431,744.67,1,0
6736.51,707,4535.97,53,1,0.0561,6509.71,0,0
1025.0,672,15249.36,67,1,1.2398,262.53,1,0
6029.17,670,33157.69,64,1,0.4583,4371.29,0,0
3952.14,830,11232.42,71,0,0.2368,3390.52,1,0
3269.4,845,36381.07,30,1,0.9273,1450.34,0,0
6194.05,814,11936.41,45,1,0.1606,5597.23,0,0
5037.38,308,4575.23,57,0,0.0757,4808.61,0,1
1542.16,813,40670.14,33,1,2.1977,-491.34,0,0
4327.96,558,6844.81,54,0,0.1318,3985.72,0,0
4495.87,585,43964.84,57,1,0.8149,2297.62,0,0
4816.01,349,34626.04,30,1,0.5991,3084.71,0,1
